S_ID	T_ID	TOKENcorr	TOKENorig	LEMMA	POS
s7e6	wd563	Armillus	Armillus	Armillus	NE
s7e6	wd564	auch	auch	auch	ADV
s7e6	wd565	Ägypten	Aegypten	Ägypten	NE
s7e6	wd566	bezwungen	bezwungen	bezwingen	VVPP
s7e6	wd567	hat	hat	haben	VAFIN
s7e6	wd568	,	,	,	$,
s7e6	wd569	wird	wird	werden	VAFIN
s7e6	wd56a	er	er	er	PPER
s7e6	wd56b	sein	ſein	sein	PPOSAT
s7e6	wd56c	Schwert	Schwert	Schwert	NN
s7e6	wd56d	gegen	gegen	gegen	APPR
s7e6	wd56e	Jerusalem	Jeruſalem	Jerusalem	NE
s7e6	wd56f	wenden	wenden	wenden	VVINF
s7e6	wd570	,	,	,	$,
s7e6	wd571	und	und	und	KON
s7e6	wd572	die	die	d	ART
s7e6	wd573	heilige	heilige	heilig	ADJA
s7e6	wd574	Stadt	Stadt	Stadt	NN
s7e6	wd575	zum	zum	zum	APPRART
s7e6	wd576	zweiten	zweiten	zweit	ADJA
s7e6	wd577	Male	Male	Mal	NN
s7e6	wd578	zerstören	zerſtoͤren	zerstören	VVINF
s7e6	wd579	.	.	.	$.

# text = Allein nun wird der Engel Michael dreimal in ſein großes Horn ſtoßen , denn es heißt :
s7e7	wd57a	Allein	Allein	allein	ADV
s7e7	wd57b	nun	nun	nun	ADV
s7e7	wd57c	wird	wird	werden	VAFIN
s7e7	wd57d	der	der	d	ART
s7e7	wd57e	Engel	Engel	Engel	NE
s7e7	wd57f	Michael	Michael	Michael	NE
s7e7	wd580	dreimal	dreimal	dreimal	ADV
s7e7	wd581	in	in	in	APPR
s7e7	wd582	sein	ſein	sein	PPOSAT
s7e7	wd583	großes	großes	groß	ADJA
s7e7	wd584	Horn	Horn	Horn	NN
s7e7	wd585	stoßen	ſtoßen	stoßen	VVINF
s7e7	wd586	,	,	,	$,
s7e7	wd587	denn	denn	denn	KON
s7e7	wd588	es	es	es	PPER
s7e7	wd589	heißt	heißt	heißen	VVFIN
s7e7	wd58a	:	:	:	$.

# text = Man wird an jenem Tage mit einer großen Poſaune blaſen ; und dann werden kommen , die verloren waren aus dem Lande ; Jeſ. 27. V. 13 , und : der Herr wird mit der Poſaune blaſen , und es wird daher gehen ein Sturmwind von Mittag ; Zach. 9. V. 14 .
s7e8	wd58b	Man	Man	man	PIS
s7e8	wd58c	wird	wird	werden	VAFIN
s7e8	wd58d	an	an	an	APPR
s7e8	wd58e	jenem	jenem	jen	PDAT
s7e8	wd58f	Tage	Tage	Tag	NN
s7e8	wd590	mit	mit	mit	APPR
s7e8	wd591	einer	einer	eine	ART
s7e8	wd592	großen	großen	groß	ADJA
s7e8	wd593	Posaune	Poſaune	Posaune	NN
s7e8	wd594	blasen	blaſen	blasen	VVINF
s7e8	wd595	;	;	;	$.
s7e8	wd596	und	und	und	KON
s7e8	wd597	dann	dann	dann	ADV
s7e8	wd598	werden	werden	werden	VAFIN
s7e8	wd599	kommen	kommen	kommen	VVINF
s7e8	wd59a	,	,	,	$,
s7e8	wd59b	die	die	die	PRELS
s7e8	wd59c	verloren	verloren	verlieren	VVPP
s7e8	wd59d	waren	waren	sein	VAFIN
s7e8	wd59e	aus	aus	aus	APPR
s7e8	wd59f	dem	dem	d	ART
s7e8	wd5a0	Lande	Lande	Land	NN
s7e8	wd5a1	;	;	;	$.
s7e8	wd5a2	Jes.	Jeſ.	Jes.	NN
s7e8	wd5a3	27.	27.	27.	ADJA
s7e8	wd5a4	V.	V.	V.	NN
s7e8	wd5a5	13	13	13	CARD
s7e8	wd5a6	,	,	,	$,
s7e8	wd5a7	und	und	und	KON
s7e8	wd5a8	:	:	:	$.
s7e8	wd5a9	der	der	d	ART
s7e8	wd5aa	Herr	Herr	Herr	NN
s7e8	wd5ab	wird	wird	werden	VAFIN
s7e8	wd5ac	mit	mit	mit	APPR
s7e8	wd5ad	der	der	d	ART
s7e8	wd5ae	Posaune	Poſaune	Posaune	NN
s7e8	wd5af	blasen	blaſen	blasen	VVINF
s7e8	wd5b0	,	,	,	$,
s7e8	wd5b1	und	und	und	KON
s7e8	wd5b2	es	es	es	PPER
s7e8	wd5b3	wird	wird	werden	VAFIN
s7e8	wd5b4	daher	daher	daher	PAV
s7e8	wd5b5	gehen	gehen	gehen	VVFIN
s7e8	wd5b6	ein	ein	eine	ART
s7e8	wd5b7	Sturmwind	Sturmwind	Sturmwind	NN
s7e8	wd5b8	von	von	von	APPR
s7e8	wd5b9	Mittag	Mittag	Mittag	NN
s7e8	wd5ba	;	;	;	$.
s7e8	wd5bb	Zach.	Zach.	Zach.	NN
s7e8	wd5bc	9.	9.	9.	ADJA
s7e8	wd5bd	V.	V.	V.	NN
s7e8	wd5be	14	14	14	CARD
s7e8	wd5bf	.	.	.	$.

# text = Wenn der Engel Michael zum erſten Mal blaͤst , wird es nur einen leiſen Schall geben .
s7e9	wd5c0	Wenn	Wenn	wenn	KOUS
s7e9	wd5c1	der	der	d	ART
s7e9	wd5c2	Engel	Engel	Engel	NE
s7e9	wd5c3	Michael	Michael	Michael	NE
s7e9	wd5c4	zum	zum	zum	APPRART
s7e9	wd5c5	ersten	erſten	erst	ADJA
s7e9	wd5c6	Mal	Mal	Mal	NN
s7e9	wd5c7	bläst	blaͤst	blasen	VVFIN
s7e9	wd5c8	,	,	,	$,
s7e9	wd5c9	wird	wird	werden	VAFIN
s7e9	wd5ca	es	es	es	PPER
s7e9	wd5cb	nur	nur	nur	ADV
s7e9	wd5cc	einen	einen	eine	ART
s7e9	wd5cd	leisen	leiſen	leise	ADJA
s7e9	wd5ce	Schall	Schall	Schall	NN
s7e9	wd5cf	geben	geben	geben	VVINF
s7e9	wd5d0	.	.	.	$.

# text = Darauf wird der rechte Meſſias , der Sohn Davids mit dem Propheten Elias erſcheinen , und beide werden ſich den frommen Jſraeliten in der Wuͤſte Juda’s zeigen .
s7ea	wd5d1	Darauf	Darauf	darauf	PAV
s7ea	wd5d2	wird	wird	werden	VAFIN
s7ea	wd5d3	der	der	d	ART
s7ea	wd5d4	rechte	rechte	recht	ADJA
s7ea	wd5d5	Messias	Meſſias	Messias	NN
s7ea	wd5d6	,	,	,	$,
s7ea	wd5d7	der	der	d	ART
s7ea	wd5d8	Sohn	Sohn	Sohn	NN
s7ea	wd5d9	Davids	Davids	Davids	NE
s7ea	wd5da	mit	mit	mit	APPR
s7ea	wd5db	dem	dem	d	ART
s7ea	wd5dc	Propheten	Propheten	Prophet	NN
s7ea	wd5dd	Elias	Elias	Elias	NN
s7ea	wd5de	erscheinen	erſcheinen	erscheinen	VVINF
s7ea	wd5df	,	,	,	$,
s7ea	wd5e0	und	und	und	KON
s7ea	wd5e1	beide	beide	beide	PIS
s7ea	wd5e2	werden	werden	werden	VAFIN
s7ea	wd5e3	sich	ſich	sich	PRF
s7ea	wd5e4	den	den	d	ART
s7ea	wd5e5	frommen	frommen	fromm	ADJA
s7ea	wd5e6	Israeliten	Jſraeliten	Israelit	NN
s7ea	wd5e7	in	in	in	APPR
s7ea	wd5e8	der	der	d	ART
s7ea	wd5e9	Wüste	Wuͤſte	Wüste	NN
s7ea	wd5ea	Juda's	Juda’s	Judas	NN
s7ea	wd5eb	zeigen	zeigen	zeigen	VVINF
s7ea	wd5ec	.	.	.	$.

# text = Dieſe werden dadurch ermuthigt , und ihre Haͤnde und Beine werden geſtaͤrkt , daß ſie froͤhlich aus ihren Schlupfwinkeln hervorkriechen .
s7eb	wd5ed	Diese	Dieſe	diese	PDS
s7eb	wd5ee	werden	werden	werden	VAFIN
s7eb	wd5ef	dadurch	dadurch	dadurch	PAV
s7eb	wd5f0	ermutigt	ermuthigt	ermutigen	VVPP
s7eb	wd5f1	,	,	,	$,
s7eb	wd5f2	und	und	und	KON
s7eb	wd5f3	ihre	ihre	ihr	PPOSAT
s7eb	wd5f4	Hände	Haͤnde	Hand	NN
s7eb	wd5f5	und	und	und	KON
s7eb	wd5f6	Beine	Beine	Bein	NN
s7eb	wd5f7	werden	werden	werden	VAFIN
s7eb	wd5f8	gestärkt	geſtaͤrkt	stärken	VVPP
s7eb	wd5f9	,	,	,	$,
s7eb	wd5fa	daß	daß	daß	KOUS
s7eb	wd5fb	sie	ſie	sie	PPER
s7eb	wd5fc	fröhlich	froͤhlich	fröhlich	ADJD
s7eb	wd5fd	aus	aus	aus	APPR
s7eb	wd5fe	ihren	ihren	ihr	PPOSAT
s7eb	wd5ff	Schlupfwinkeln	Schlupfwinkeln	Schlupfwinkel	NN
s7eb	wd600	hervorkriechen	hervorkriechen	hervorkriechen	VVINF
s7eb	wd601	.	.	.	$.

# text = Auch die uͤbrigen Juden in der ganzen Welt ſollen die Stimme des Horns vernehmen , und ſich zu den erſtern verſammeln .
s7ec	wd602	Auch	Auch	auch	ADV
s7ec	wd603	die	die	d	ART
s7ec	wd604	übrigen	uͤbrigen	übrig	ADJA
s7ec	wd605	Juden	Juden	Jude	NN
s7ec	wd606	in	in	in	APPR
s7ec	wd607	der	der	d	ART
s7ec	wd608	ganzen	ganzen	ganz	ADJA
s7ec	wd609	Welt	Welt	Welt	NN
s7ec	wd60a	sollen	ſollen	sollen	VMFIN
s7ec	wd60b	die	die	d	ART
s7ec	wd60c	Stimme	Stimme	Stimme	NN
s7ec	wd60d	des	des	d	ART
s7ec	wd60e	Horns	Horns	Horn	NN
s7ec	wd60f	vernehmen	vernehmen	vernehmen	VVINF
s7ec	wd610	,	,	,	$,
s7ec	wd611	und	und	und	KON
s7ec	wd612	sich	ſich	sich	PRF
s7ec	wd613	zu	zu	zu	APPR
s7ec	wd614	den	den	d	ART
s7ec	wd615	ersteren	erſtern	erstere	ADJA
s7ec	wd616	versammeln	verſammeln	versammeln	VVINF
s7ec	wd617	.	.	.	$.

# text = Die Chriſten und andere Voͤlker hingegen werden durch den Schall der Poſaune in Angſt und Schrecken geſetzt , und von Seuchen und Krankheiten heimgeſucht werden .
s7ed	wd618	Die	Die	d	ART
s7ed	wd619	Christen	Chriſten	Christ	NN
s7ed	wd61a	und	und	und	KON
s7ed	wd61b	andere	andere	ander	ADJA
s7ed	wd61c	Völker	Voͤlker	Volk	NN
s7ed	wd61d	hingegen	hingegen	hingegen	ADV
s7ed	wd61e	werden	werden	werden	VAFIN
s7ed	wd61f	durch	durch	durch	APPR
s7ed	wd620	den	den	d	ART
s7ed	wd621	Schall	Schall	Schall	NN
s7ed	wd622	der	der	d	ART
s7ed	wd623	Posaune	Poſaune	Posaune	NN
s7ed	wd624	in	in	in	APPR
s7ed	wd625	Angst	Angſt	Angst	NN
s7ed	wd626	und	und	und	KON
s7ed	wd627	Schrecken	Schrecken	Schrecken	NN
s7ed	wd628	gesetzt	geſetzt	setzen	VVPP
s7ed	wd629	,	,	,	$,
s7ed	wd62a	und	und	und	KON
s7ed	wd62b	von	von	von	APPR
s7ed	wd62c	Seuchen	Seuchen	Seuche	NN
s7ed	wd62d	und	und	und	KON
s7ed	wd62e	Krankheiten	Krankheiten	Krankheit	NN
s7ed	wd62f	heimgesucht	heimgeſucht	heimsuchen	VVPP
s7ed	wd630	werden	werden	werden	VAINF
s7ed	wd631	.	.	.	$.

# text = Abrahams Saame guͤrtet indeſſen ſeine Lenden und zieht unter Anfuͤhrung des Meſſias Ben David und des Propheten Elias jubelnd gen Jeruſalem .
s7ee	wd632	Abrahams	Abrahams	Abrahams	NE
s7ee	wd633	Same	Saame	Same	NE
s7ee	wd634	gürtet	guͤrtet	gürten	VVFIN
s7ee	wd635	indessen	indeſſen	indessen	ADV
s7ee	wd636	seine	ſeine	seine	PPOSAT
s7ee	wd637	Lenden	Lenden	Lende	NN
s7ee	wd638	und	und	und	KON
s7ee	wd639	zieht	zieht	ziehen	VVFIN
s7ee	wd63a	unter	unter	unter	APPR
s7ee	wd63b	Anführung	Anfuͤhrung	Anführung	NN
s7ee	wd63c	des	des	d	ART
s7ee	wd63d	Messias	Meſſias	Messias	NN
s7ee	wd63e	Ben	Ben	Ben	NE
s7ee	wd63f	David	David	David	NE
s7ee	wd640	und	und	und	KON
s7ee	wd641	des	des	d	ART
s7ee	wd642	Propheten	Propheten	Prophet	NN
s7ee	wd643	Elias	Elias	Elias	NN
s7ee	wd644	jubelnd	jubelnd	jubeln	VVPP
s7ee	wd645	gen	gen	gen	APPR
s7ee	wd646	Jerusalem	Jeruſalem	Jerusalem	NE
s7ee	wd647	.	.	.	$.

# text = Kaum vernimmt dies der gottloſe Armillus , ſo macht er ſich gleichfalls auf mit einem großen chriſtlichen Heer , um den Meſſias und die Jſraeliten zu bekriegen .
s7ef	wd648	Kaum	Kaum	kaum	ADV
s7ef	wd649	vernimmt	vernimmt	vernehmen	VVFIN
s7ef	wd64a	dies	dies	diese	PDS
s7ef	wd64b	der	der	d	ART
s7ef	wd64c	gottlose	gottloſe	gottlos	ADJA
s7ef	wd64d	Armillus	Armillus	Armillus	NN
s7ef	wd64e	,	,	,	$,
s7ef	wd64f	so	ſo	so	ADV
s7ef	wd650	macht	macht	machen	VVFIN
s7ef	wd651	er	er	er	PPER
s7ef	wd652	sich	ſich	sich	PRF
s7ef	wd653	gleichfalls	gleichfalls	gleichfalls	ADV
s7ef	wd654	auf	auf	auf	APPR
s7ef	wd655	mit	mit	mit	APPR
s7ef	wd656	einem	einem	eine	ART
s7ef	wd657	großen	großen	groß	ADJA
s7ef	wd658	christlichen	chriſtlichen	christlich	ADJA
s7ef	wd659	Heer	Heer	Heer	NN
s7ef	wd65a	,	,	,	$,
s7ef	wd65b	um	um	um	KOUI
s7ef	wd65c	den	den	d	ART
s7ef	wd65d	Messias	Meſſias	Messias	NN
s7ef	wd65e	und	und	und	KON
s7ef	wd65f	die	die	d	ART
s7ef	wd660	Israeliten	Jſraeliten	Israelit	NN
s7ef	wd661	zu	zu	zu	PTKZU
s7ef	wd662	bekriegen	bekriegen	bekriegen	VVINF
s7ef	wd663	.	.	.	$.

# text = Gott ſpricht aber zu Bendavid : Komm , ſetze dich zu meiner Rechten , und zu Jſrael : verhaltet euch ruhig ; ich will euch heute beweiſen , daß ich euer Gott bin ! und darauf laͤßt er Feuer und Schwefel und einen Hagel von Steinen vom Himmel fallen , wie geſchrieben ſteht Heſekiel 38. V. 22 .
s7f0	wd664	Gott	Gott	Gott	NN
s7f0	wd665	spricht	ſpricht	sprechen	VVFIN
s7f0	wd666	aber	aber	aber	ADV
s7f0	wd667	zu	zu	zu	APPR
s7f0	wd668	Bendavid	Bendavid	Bendavid	NE
s7f0	wd669	:	:	:	$.
s7f0	wd66a	Komme	Komm	kommen	VVFIN
s7f0	wd66b	,	,	,	$,
s7f0	wd66c	setze	ſetze	setzen	VVFIN
s7f0	wd66d	dich	dich	du	PPER
s7f0	wd66e	zu	zu	zu	APPR
s7f0	wd66f	meiner	meiner	meine	PPOSAT
s7f0	wd670	Rechten	Rechten	Rechte	NN
s7f0	wd671	,	,	,	$,
s7f0	wd672	und	und	und	KON
s7f0	wd673	zu	zu	zu	APPR
s7f0	wd674	Israel	Jſrael	Israel	NE
s7f0	wd675	:	:	:	$.
s7f0	wd676	verhaltet	verhaltet	verhalten	VVIMP
s7f0	wd677	euch	euch	ihr	PPER
s7f0	wd678	ruhig	ruhig	ruhig	ADJD
s7f0	wd679	;	;	;	$.
s7f0	wd67a	ich	ich	ich	PPER
s7f0	wd67b	will	will	wollen	VMFIN
s7f0	wd67c	euch	euch	ihr	PPER
s7f0	wd67d	heute	heute	heute	ADV
s7f0	wd67e	beweisen	beweiſen	beweisen	VVINF
s7f0	wd67f	,	,	,	$,
s7f0	wd680	daß	daß	daß	KOUS
s7f0	wd681	ich	ich	ich	PPER
s7f0	wd682	euer	euer	euer	PPOSAT
s7f0	wd683	Gott	Gott	Gott	NN
s7f0	wd684	bin	bin	sein	VAFIN
s7f0	wd685	!	!	!	$.
s7f0	wd686	und	und	und	KON
s7f0	wd687	darauf	darauf	darauf	PAV
s7f0	wd688	läßt	laͤßt	lassen	VVFIN
s7f0	wd689	er	er	er	PPER
s7f0	wd68a	Feuer	Feuer	Feuer	NN
s7f0	wd68b	und	und	und	KON
s7f0	wd68c	Schwefel	Schwefel	Schwefel	NN
s7f0	wd68d	und	und	und	KON
s7f0	wd68e	einen	einen	eine	ART
s7f0	wd68f	Hagel	Hagel	Hagel	NN
s7f0	wd690	von	von	von	APPR
s7f0	wd691	Steinen	Steinen	Stein	NN
s7f0	wd692	vom	vom	vom	APPRART
s7f0	wd693	Himmel	Himmel	Himmel	NN
s7f0	wd694	fallen	fallen	fallen	VVINF
s7f0	wd695	,	,	,	$,
s7f0	wd696	wie	wie	wie	PWAV
s7f0	wd697	geschrieben	geſchrieben	schreiben	VVPP
s7f0	wd698	steht	ſteht	stehen	VVFIN
s7f0	wd699	Hesekiel	Heſekiel	Hesekiel	NE
s7f0	wd69a	38.	38.	38.	ADJA
s7f0	wd69b	V.	V.	V.	NN
s7f0	wd69c	22	22	22	CARD
s7f0	wd69d	.	.	.	$.

# text = Der boͤſe Armillus koͤmmt mit ſeinem ganzen Heer in dieſem ſchrecklichen Ungewitter um , und die gottloſen Edomiter ( die Chriſten ) , die das Haus des hochgelobten , heiligen Gottes zerſtoͤrt , und ſein geliebtes Volk in die Gefangenſchaft gefuͤhrt haben , werden gleichfalls vertilgt , denn : das Haus Jakob ſoll ein Feuer ſeyn , und das Haus Joſeph eine Flamme und das Haus Eſau Stoppeln , und ſie werden dieſelben anzuͤnden , und werden ſie verzehren , und es wird vom Hauſe Eſau nichts uͤbrig bleiben .
s7f1	wd69e	Der	Der	d	ART
s7f1	wd69f	böse	boͤſe	böse	ADJA
s7f1	wd6a0	Armillus	Armillus	Armillus	NN
s7f1	wd6a1	kommt	koͤmmt	kommen	VVFIN
s7f1	wd6a2	mit	mit	mit	APPR
s7f1	wd6a3	seinem	ſeinem	seine	PPOSAT
s7f1	wd6a4	ganzen	ganzen	ganz	ADJA
s7f1	wd6a5	Heer	Heer	Heer	NN
s7f1	wd6a6	in	in	in	APPR
s7f1	wd6a7	diesem	dieſem	diese	PDAT
s7f1	wd6a8	schrecklichen	ſchrecklichen	schrecklich	ADJA
s7f1	wd6a9	Ungewitter	Ungewitter	Ungewitter	NN
s7f1	wd6aa	um	um	um	PTKVZ
s7f1	wd6ab	,	,	,	$,
s7f1	wd6ac	und	und	und	KON
s7f1	wd6ad	die	die	d	ART
s7f1	wd6ae	gottlosen	gottloſen	gottlos	ADJA
s7f1	wd6af	Edomiter	Edomiter	Edomiter	NN
s7f1	wd6b0	(	(	(	$(
s7f1	wd6b1	die	die	d	ART
s7f1	wd6b2	Christen	Chriſten	Christ	NN
s7f1	wd6b3	)	)	)	$(
s7f1	wd6b4	,	,	,	$,
s7f1	wd6b5	die	die	die	PRELS
s7f1	wd6b6	das	das	d	ART
s7f1	wd6b7	Haus	Haus	Haus	NN
s7f1	wd6b8	des	des	d	ART
s7f1	wd6b9	hochgelobten	hochgelobten	hochgelobt	ADJA
s7f1	wd6ba	,	,	,	$,
s7f1	wd6bb	heiligen	heiligen	heilig	ADJA
s7f1	wd6bc	Gottes	Gottes	Gott	NN
s7f1	wd6bd	zerstört	zerſtoͤrt	zerstören	VVPP
s7f1	wd6be	,	,	,	$,
s7f1	wd6bf	und	und	und	KON
s7f1	wd6c0	sein	ſein	sein	PPOSAT
s7f1	wd6c1	geliebtes	geliebtes	geliebt	ADJA
s7f1	wd6c2	Volk	Volk	Volk	NN
s7f1	wd6c3	in	in	in	APPR
s7f1	wd6c4	die	die	d	ART
s7f1	wd6c5	Gefangenschaft	Gefangenſchaft	Gefangenschaft	NN
s7f1	wd6c6	geführt	gefuͤhrt	führen	VVPP
s7f1	wd6c7	haben	haben	haben	VAFIN
s7f1	wd6c8	,	,	,	$,
s7f1	wd6c9	werden	werden	werden	VAFIN
s7f1	wd6ca	gleichfalls	gleichfalls	gleichfalls	ADV
s7f1	wd6cb	vertilgt	vertilgt	vertilgen	VVPP
s7f1	wd6cc	,	,	,	$,
s7f1	wd6cd	denn	denn	denn	KON
s7f1	wd6ce	:	:	:	$.
s7f1	wd6cf	das	das	d	ART
s7f1	wd6d0	Haus	Haus	Haus	NN
s7f1	wd6d1	Jakob	Jakob	Jakob	NE
s7f1	wd6d2	soll	ſoll	sollen	VMFIN
s7f1	wd6d3	ein	ein	eine	ART
s7f1	wd6d4	Feuer	Feuer	Feuer	NN
s7f1	wd6d5	sein	ſeyn	sein	VAINF
s7f1	wd6d6	,	,	,	$,
s7f1	wd6d7	und	und	und	KON
s7f1	wd6d8	das	das	d	ART
s7f1	wd6d9	Haus	Haus	Haus	NN
s7f1	wd6da	Joseph	Joſeph	Joseph	NE
s7f1	wd6db	eine	eine	eine	ART
s7f1	wd6dc	Flamme	Flamme	Flamme	NN
s7f1	wd6dd	und	und	und	KON
s7f1	wd6de	das	das	d	ART
s7f1	wd6df	Haus	Haus	Haus	NN
s7f1	wd6e0	Esau	Eſau	Esau	ADJA
s7f1	wd6e1	Stoppeln	Stoppeln	Stoppel	NN
s7f1	wd6e2	,	,	,	$,
s7f1	wd6e3	und	und	und	KON
s7f1	wd6e4	sie	ſie	sie	PPER
s7f1	wd6e5	werden	werden	werden	VAFIN
s7f1	wd6e6	dieselben	dieſelben	dieselbe	PDAT
s7f1	wd6e7	anzünden	anzuͤnden	anzünden	VVINF
s7f1	wd6e8	,	,	,	$,
s7f1	wd6e9	und	und	und	KON
s7f1	wd6ea	werden	werden	werden	VAFIN
s7f1	wd6eb	sie	ſie	sie	PPER
s7f1	wd6ec	verzehren	verzehren	verzehren	VVINF
s7f1	wd6ed	,	,	,	$,
s7f1	wd6ee	und	und	und	KON
s7f1	wd6ef	es	es	es	PPER
s7f1	wd6f0	wird	wird	werden	VAFIN
s7f1	wd6f1	vom	vom	vom	APPRART
s7f1	wd6f2	Hause	Hauſe	Haus	NN
s7f1	wd6f3	Esau	Eſau	Esau	NN
s7f1	wd6f4	nichts	nichts	nichts	PIS
s7f1	wd6f5	übrig	uͤbrig	übrig	ADJD
s7f1	wd6f6	bleiben	bleiben	bleiben	VVINF
s7f1	wd6f7	.	.	.	$.

# text = Obadja Kap. 1. V. 18 .
s7f2	wd6f8	Obadja	Obadja	Obadja	NE
s7f2	wd6f9	Kap.	Kap.	Kap.	NN
s7f2	wd6fa	1.	1.	1.	ADJA
s7f2	wd6fb	V.	V.	V.	NN
s7f2	wd6fc	18	18	18	CARD
s7f2	wd6fd	.	.	.	$.

# text = Sollte dies auch wohl Herr Lazarus Bendavid ſeyn ?
sc40	w136fc	Sollte	Sollte	sollen	VMFIN
sc40	w136fd	dies	dies	diese	PDS
sc40	w136fe	auch	auch	auch	ADV
sc40	w136ff	wohl	wohl	wohl	ADV
sc40	w13700	Herr	Herr	Herr	NN
sc40	w13701	Lazarus	Lazarus	Lazarus	NE
sc40	w13702	Bendavid	Bendavid	Bendavid	NE
sc40	w13703	sein	ſeyn	sein	VAINF
sc40	w13704	?	?	?	$.

# text = Zum zweiten Mal thut Michael einen recht lauten und langen Stoß in ſein Horn ; alle Graͤber oͤffnen ſich , alle todten Jſraeliten werden von Gott , und der Meſſias Ben Joſeph oder Nehemias wird von dem Meſſias Bendavid und dem Propheten Elias auferweckt .
s7f3	wd6fe	Zum	Zum	zum	APPRART
s7f3	wd6ff	zweiten	zweiten	zweit	ADJA
s7f3	wd700	Mal	Mal	Mal	NN
s7f3	wd701	tut	thut	tun	VVFIN
s7f3	wd702	Michael	Michael	Michael	NE
s7f3	wd703	einen	einen	eine	ART
s7f3	wd704	recht	recht	recht	ADJD
s7f3	wd705	lauten	lauten	laut	ADJA
s7f3	wd706	und	und	und	KON
s7f3	wd707	langen	langen	lang	ADJA
s7f3	wd708	Stoß	Stoß	Stoß	NN
s7f3	wd709	in	in	in	APPR
s7f3	wd70a	sein	ſein	sein	PPOSAT
s7f3	wd70b	Horn	Horn	Horn	NN
s7f3	wd70c	;	;	;	$.
s7f3	wd70d	alle	alle	alle	PIAT
s7f3	wd70e	Gräber	Graͤber	Grab	NN
s7f3	wd70f	öffnen	oͤffnen	öffnen	VVFIN
s7f3	wd710	sich	ſich	sich	PRF
s7f3	wd711	,	,	,	$,
s7f3	wd712	alle	alle	alle	PIAT
s7f3	wd713	toten	todten	tot	ADJA
s7f3	wd714	Israeliten	Jſraeliten	Israelit	NN
s7f3	wd715	werden	werden	werden	VAFIN
s7f3	wd716	von	von	von	APPR
s7f3	wd717	Gott	Gott	Gott	NN
s7f3	wd718	,	,	,	$,
s7f3	wd719	und	und	und	KON
s7f3	wd71a	der	der	d	ART
s7f3	wd71b	Messias	Meſſias	Messias	NN
s7f3	wd71c	Ben	Ben	Ben	NE
s7f3	wd71d	Joseph	Joſeph	Joseph	NE
s7f3	wd71e	oder	oder	oder	KON
s7f3	wd71f	Nehemias	Nehemias	Nehemia	NE
s7f3	wd720	wird	wird	werden	VAFIN
s7f3	wd721	von	von	von	APPR
s7f3	wd722	dem	dem	d	ART
s7f3	wd723	Messias	Meſſias	Messias	NN
s7f3	wd724	Bendavid	Bendavid	Bendavid	NE
s7f3	wd725	und	und	und	KON
s7f3	wd726	dem	dem	d	ART
s7f3	wd727	Propheten	Propheten	Prophet	NN
s7f3	wd728	Elias	Elias	Elias	NE
s7f3	wd729	auferweckt	auferweckt	auferwecken	VVFIN
s7f3	wd72a	.	.	.	$.

# text = Der Meſſias Bendavid wird hierauf zu den Juden reiſen , welche noch hin und wieder unter den Voͤlkern der Welt zerſtreuet ſind , und die Koͤnige dieſer Voͤlker werden nicht blos ihnen mit Freuden erlauben , nach Jeruſalem zu ziehen ; ſondern ſie ſogar , theils auf ihren eigenen Schultern hintragen , theils in ihren ſchoͤnſten Kutſchen dahin fahren laſſen .
s7f4	wd72b	Der	Der	d	ART
s7f4	wd72c	Messias	Meſſias	Messias	NN
s7f4	wd72d	Bendavid	Bendavid	Bendavid	NE
s7f4	wd72e	wird	wird	werden	VAFIN
s7f4	wd72f	hierauf	hierauf	hierauf	PAV
s7f4	wd730	zu	zu	zu	APPR
s7f4	wd731	den	den	d	ART
s7f4	wd732	Juden	Juden	Jude	NN
s7f4	wd733	reisen	reiſen	reisen	VVINF
s7f4	wd734	,	,	,	$,
s7f4	wd735	welche	welche	welche	PRELS
s7f4	wd736	noch	noch	noch	ADV
s7f4	wd737	hin	hin	hin	ADV
s7f4	wd738	und	und	und	KON
s7f4	wd739	wieder	wieder	wieder	ADV
s7f4	wd73a	unter	unter	unter	APPR
s7f4	wd73b	den	den	d	ART
s7f4	wd73c	Völkern	Voͤlkern	Volk	NN
s7f4	wd73d	der	der	d	ART
s7f4	wd73e	Welt	Welt	Welt	NN
s7f4	wd73f	zerstreuet	zerſtreuet	zerstreuen	VVFIN
s7f4	wd740	sind	ſind	sein	VAFIN
s7f4	wd741	,	,	,	$,
s7f4	wd742	und	und	und	KON
s7f4	wd743	die	die	d	ART
s7f4	wd744	Könige	Koͤnige	König	NN
s7f4	wd745	dieser	dieſer	diese	PDAT
s7f4	wd746	Völker	Voͤlker	Volk	NN
s7f4	wd747	werden	werden	werden	VAFIN
s7f4	wd748	nicht	nicht	nicht	PTKNEG
s7f4	wd749	bloß	blos	bloß	ADV
s7f4	wd74a	ihnen	ihnen	sie	PPER
s7f4	wd74b	mit	mit	mit	APPR
s7f4	wd74c	Freuden	Freuden	Freude	NN
s7f4	wd74d	erlauben	erlauben	erlauben	VVINF
s7f4	wd74e	,	,	,	$,
s7f4	wd74f	nach	nach	nach	APPR
s7f4	wd750	Jerusalem	Jeruſalem	Jerusalem	NE
s7f4	wd751	zu	zu	zu	PTKZU
s7f4	wd752	ziehen	ziehen	ziehen	VVINF
s7f4	wd753	;	;	;	$.
s7f4	wd754	sondern	ſondern	sondern	KON
